54600;3653.05767497
54700;3639.74198236
54800;3732.14879656
54900;3668.90063792
55000;3730.20729249
55100;3645.31450786
55200;3621.12911692
55300;3568.57728499
55400;3517.48863136
55500;3603.0109514
55600;3507.76703725
55700;3505.1673352
55800;3562.63737915
55900;3537.24326633
56000;3464.60038454
56100;3516.9571041
56200;3536.77066288
56300;3596.83319198
56400;3427.38206571
56500;3318.67986302
56600;3448.12370886
56700;3417.03725514
56800;3499.3901197
56900;3462.18780454
57000;3393.9418133
57100;3452.21992816
57200;3439.11623667
57300;3461.51164946
57400;3256.70847967
57500;2998.13114436
57600;3509.42373598
57700;3467.20404569
57800;3518.16087974
57900;3456.99188894
58000;3463.84975296
58100;3535.30311507
58200;3371.65087639
58300;1461.808367
58400;2422.41171493
58500;3395.11056921
58600;3453.83900649
58700;3386.81159513
58800;3352.25684566
58900;2265.43754219
59000;1648.42517316
59100;1362.33995747
59200;1376.22089344
59300;1776.47464203
59400;1702.42561562
59500;1769.12037978
59600;1305.40409057
59700;2116.44416853
59800;1702.40909402
59900;1619.03724358
60000;1650.29351549
60100;1576.94349674
60200;1560.8698769
60300;1461.72115056
60400;1530.4616101
60500;1125.58131422
60600;1466.53631683
60700;1450.94788716
60800;1162.09482305
60900;1264.12133695
61000;1342.04703544
61100;1599.24711967
61200;1417.80415848
61300;1311.5381652
61400;1027.22142177
61500;1603.8997661
61600;1253.82259966
61700;1327.19175782
61800;1375.54136979
61900;1228.26507949
62000;1374.92147853
62100;1517.57669248
62200;1389.27153
62300;1648.8635761
62400;1149.11634262
62500;1018.92567056
62600;1194.08023855
62700;1483.95908591
62800;1194.83742502
62900;1398.0652611
63000;1477.9965275
63100;1440.70643997
63200;1783.74633935
63300;1462.83954183
63400;1108.20159378
63500;1530.88045119
63600;1329.2619535
63700;1310.16523334
63800;1429.4242265
63900;845.734443825
64000;1041.12574888
64100;1000.93559866
64200;1726.49529374
64300;1571.81345706
64400;1105.38763004
64500;1125.87711929
64600;1307.37357868
64700;1181.03513087
64800;1421.75836125
64900;1558.7361709
65000;1337.76508378
65100;1437.22988002
65200;1614.95263885
65300;1320.73270687
65400;1353.42427713
65500;1642.43642366
65600;2374.37062938
65700;1494.85742091
65800;1787.79828295
65900;2411.22661552
66000;1346.4476407
66100;1349.74808028
66200;1351.16267507
66300;1651.07216221
66400;1354.22856819
66500;1901.34411361
66600;1475.19163261
66700;1413.80183767
66800;1914.67061588
66900;879.855955496
67000;4767.93961909
67100;4878.36469155
67200;1941.98518056
67300;2561.42111372
67400;2470.00597556
67500;2197.63179537
67600;1674.55147094
67700;1806.20888353
67800;928.115440909
67900;2213.93664876
68000;1992.50179508
68100;2094.49265174
68200;3086.83097088
68300;2496.43207206
68400;1370.55530894
68500;3022.69421024
68600;2076.1097313
68700;2221.24978189
68800;2205.9911505
68900;1791.7562908
69000;1273.04149594
69100;2322.73026492
69200;2176.09132442
69300;2418.56973078
69400;1706.38430765
69500;1589.18501586
69600;1979.00264536
69700;2366.27444879
69800;2004.52312633
69900;1820.75562993
70000;2410.84823603
70100;3936.27447021
70200;2917.60051205
70300;2241.14134656
70400;2870.82561223
70500;3343.82565877
70600;2973.443521
70700;2919.32711131
70800;2226.16648361
70900;4172.50245399
71000;2739.47779195
71100;2700.3497456
71200;3623.42939147
71300;2582.23147024
71400;2298.88267778
71500;2775.6186079
71600;1926.96055918
71700;2824.45841206
71800;4199.38434851
71900;2127.41139426
72000;1689.74956597
72100;2337.05541849
72200;1848.5772483
72300;2528.15052444
72400;2610.24452625
72500;2535.71004784
72600;1338.65573037
72700;1159.37456238
72800;1622.3786
72900;1576.73024354
73000;2026.38585236
73100;2347.96476391
73200;2261.95696379
73300;2302.32922821
73400;1239.66137173
73500;964.001564682
73600;2153.40222721
73700;3063.34399769
73800;1933.76219582
73900;2147.83278854
74000;3315.86986152
74100;7001.23843453
74200;6159.15783953
74300;7095.05043642
74400;3684.44834226
74500;3614.61183924
74600;3559.06640603
74700;3864.00883513
74800;4826.09917603
74900;3934.65886872
75000;5767.84590214
75100;6044.40792892
75200;6229.38477817
75300;7201.89085067
75400;5340.01186789
75500;6905.76432525
75600;5301.13507439
75700;5927.25200716
75800;5791.74159359
75900;6502.29550172
76000;5237.12927889
76100;6300.29042909
76200;6332.93250047
76300;7143.17187633
76400;6164.48174582
76500;6457.10446898
76600;6505.70364134
76700;6453.29314959
76800;6485.69512697
76900;6218.33971646
77000;6403.70007572
77100;6194.86239716
77200;6402.12722858
77300;6416.0605333
77400;6229.37353219
77500;6386.40432115
77600;6230.2573701
77700;6408.17871763
77800;6480.21410014
77900;6777.31452234
78000;7381.98762724
78100;7409.93240186
78200;7223.07144008
78300;7618.77483249
78400;6878.45306183
78500;6608.36332536
78600;6471.24769987
78700;6343.84613337
78800;6491.628357
78900;6421.46939096
79000;6375.33630992
79100;6513.62165635
79200;6189.70394914
79300;6376.08562164
79400;6214.71643298
79500;6453.55202761
79600;6589.08436115
79700;6408.99691292
79800;6208.44791357
79900;6250.0110542
80000;6115.33669207
80100;6411.41489336
80200;6215.6767668
80300;6434.81827189
80400;6263.6828187
80500;6096.1615826
80600;6431.17344252
80700;6322.13613391
80800;5911.61485427
80900;5835.44488032
81000;5806.31921298
81100;5961.0717741
81200;6041.79013703
81300;6215.33675924
81400;6313.9601485
81500;5826.18301171
81600;5731.92850439
81700;6013.01591957
81800;6309.00798995
81900;6344.58609851
82000;6193.27721457
82100;6235.19847557
82200;6302.28013738
82300;6093.62916137
82400;6464.02119445
82500;6149.45051283
82600;6406.66594516
82700;6284.10878832
82800;6166.25422934
82900;6310.96818711
83000;6154.96002838
83100;6219.26578817
83200;6328.51192843
83300;6069.12225786
83400;6188.96791575
83500;6077.68942406
83600;6313.21360147
83700;6404.92606619
83800;6060.21460855
83900;6209.49999024
84000;6118.66981771
84100;6213.00868511
84200;6320.95409859
84300;6148.43981633
84400;6164.29392904
84500;6292.27581093
84600;6020.01688113
84700;6389.68371378
84800;6202.70966177
84900;6346.4852693
85000;6098.41145792
85100;5999.92112791
85200;6141.18680805
85300;6211.57953828
85400;6154.04346951
85500;6254.67344508
85600;5961.79395435
85700;6135.22804653
85800;5943.34250635
85900;6163.29915384
86000;6251.34020493
86100;6139.62071948
86200;6087.65527578
86300;6152.90163848
86400;5993.34248834
86500;6336.59854152
86600;6180.25774815
86700;6294.41944099
86800;6238.12960421
86900;6048.22128273
87000;6294.63723369
87100;6184.46619922
87200;6117.16886225
87300;6186.78166037
87400;5969.74404312
87500;6118.00169349
87600;6194.84779939
87700;6210.85126073
87800;6305.47792323
87900;6059.93743466
88000;6156.91772747
88100;5919.4469378
88200;6146.52718703
88300;6253.33887205
88400;6123.74909534
88500;6162.82658039
88600;6098.28666139
88700;5933.47832395
88800;6466.29795179
88900;6760.59157729
89000;7014.65237434
89100;6963.67888535
89200;6600.30611447
89300;6913.15781088
89400;6783.5278152
89500;6946.07828235
89600;7026.08471562
89700;6758.56403826
89800;6971.46307628
89900;6521.66877686
90000;6892.52511434
90100;6894.77329427
90200;6696.11337825
90300;6994.36660689
90400;7078.38784018
90500;6872.19776389
90600;7186.39322377
90700;7049.76886717
90800;6944.34012502
90900;7015.29139274
91000;6549.92733406
91100;7139.97791117
91200;6821.45759014
91300;6993.67124545
91400;6763.21175625
91500;6859.96965976
91600;6790.96792548
91700;7118.2292007
91800;6943.16397575
91900;7050.83323265
92000;6718.26480735
92100;6931.81874191
92200;6611.08271326
92300;6825.49782265
92400;6994.09580855
92500;6890.6290166
92600;6949.83384609
92700;6926.30957116
92800;6671.01057804
92900;7059.28690486
93000;6980.71739899
93100;7074.64872775
93200;6843.4398651
93300;6670.42487531
93400;7058.44609968
93500;6180.08394707
93600;6823.30249557
93700;6754.38986084
93800;6621.99354928
93900;6864.85957084
94000;6869.19877809
94100;6887.96793047
94200;6965.33788283
94300;6680.57373943
94400;6845.04419036
94500;6601.51845005
94600;6309.88644627
94700;7057.81881249
94800;6835.98565865
94900;6892.85187898
95000;6973.61858114
95100;6676.73046549
95200;7133.15971444
95300;6814.93610068
95400;7016.63978852
95500;6825.44379094
95600;6271.55173648
95700;6948.45381823
95800;6687.75152676
95900;6556.63256007
96000;7007.16617383
96100;6664.546649
96200;6758.86945503
96300;6584.52572741
96400;6890.80062963
96500;6896.216685
96600;6707.25642727
96700;6860.19604852
96800;6971.10073896
96900;6963.32899362
97000;6908.86014354
97100;6899.21653778
97200;6858.36956949
97300;6925.06521555
97400;6631.93303297
97500;6975.62979466
97600;6891.66624463
97700;6878.71435715
97800;6848.7293327
97900;6603.68279363
98000;6588.88380368
98100;6602.98580415
98200;6774.93018762
98300;6734.66600553
98400;6616.5826149
98500;6564.29339951
98600;6607.06831599
98700;6832.71431936
98800;6982.73163411
98900;6779.63560677
99000;6961.50406215
99100;6881.94117997
99200;6863.44939484
99300;6885.51498663
99400;6893.96414873
99500;6948.27147629
99600;6623.42657903
99700;6467.94531383
99800;7133.0318013
99900;6754.97222927
100000;6753.94074607
